File_Name,Modality,Vocal_Channel ,Emotion,Emotional_Intensity,Statement,Repetition,Actor,Signal_Mean,Signal_StdDeviation,Rms_Vec_Mean,Rms_Vec_StdDeviation,Autocorrelation_Max,Autocorrelation_StdDeviation,Silence,Harmonic_Mean
03-01-08-01-01-02-13.wav, 03,01,08,01,01,02,13, -9.3752107e-07, 0.0053510177, 3.554309e-08, 1.3790947e-05, 16791.598, 52126.17, 0.9999934, 0.021672243
03-01-08-02-02-02-13.wav, 03,01,08,02,02,02,13, -3.4105594e-07, 0.013448365, 8.481648e-08, 3.3773256e-05, 144853.28, 292247.75, 0.9999937, 0.020466454
03-01-07-02-02-02-13.wav, 03,01,07,02,02,02,13, -2.899415e-06, 0.0053747916, 3.25812e-08, 1.3233103e-05, 37189.78, 122402.85, 0.9999939, 0.023147726
03-01-04-02-02-01-13.wav, 03,01,04,02,02,01,13, 4.19382e-07, 0.0043843123, 2.6577279e-08, 1.0794563e-05, 13446.588, 35902.793, 0.9999939, 0.028401919
03-01-04-01-01-01-13.wav, 03,01,04,01,01,01,13, -1.951924e-06, 0.0032954963, 1.9230223e-08, 7.960709e-06, 4112.6353, 12203.67, 0.99999416, 0.028149052
03-01-07-01-01-02-13.wav, 03,01,07,01,01,02,13, -3.3236947e-06, 0.0030497608, 2.0044236e-08, 7.818562e-06, 1158.3396, 3869.7043, 0.99999344, 0.022446556
03-01-05-02-01-02-13.wav, 03,01,05,02,01,02,13, -7.3127267e-06, 0.049655728, 2.422173e-07, 0.00010966963, 257828.84, 1198903.8, 0.9999951, 0.029391788
03-01-06-02-01-01-13.wav, 03,01,06,02,01,01,13, 4.3000655e-06, 0.0057907104, 3.5797633e-08, 1.4397637e-05, 5475.917, 18871.668, 0.9999938, 0.02385823
03-01-06-01-02-01-13.wav, 03,01,06,01,02,01,13, -6.111296e-07, 0.0074997484, 4.8777512e-08, 1.912632e-05, 43032.94, 189748.94, 0.9999935, 0.02444575
03-01-05-01-02-02-13.wav, 03,01,05,01,02,02,13, -7.282216e-08, 0.015105352, 9.3380564e-08, 3.75571e-05, 92748.14, 203962.22, 0.9999938, 0.018497815
03-01-02-01-02-02-13.wav, 03,01,02,01,02,02,13, -1.6001369e-06, 0.0029475698, 2.0913774e-08, 7.851444e-06, 10747.008, 34872.562, 0.9999929, 0.025471745
03-01-01-01-02-01-13.wav, 03,01,01,01,02,01,13, -2.4812218e-07, 0.003673831, 2.4932985e-08, 9.570695e-06, 16016.221, 41056.11, 0.9999932, 0.024400275
03-01-02-02-01-02-13.wav, 03,01,02,02,01,02,13, -8.7094406e-07, 0.0036844732, 2.39634e-08, 9.396373e-06, 7971.79, 33494.777, 0.9999935, 0.023354542
03-01-03-01-01-01-13.wav, 03,01,03,01,01,01,13, -2.1227058e-06, 0.0062573073, 4.0277236e-08, 1.5875261e-05, 13596.571, 59118.2, 0.99999356, 0.023309544
03-01-03-02-02-01-13.wav, 03,01,03,02,02,01,13, -1.8677186e-08, 0.021120012, 1.3056349e-07, 5.2511852e-05, 169748.89, 376070.38, 0.9999938, 0.019074604
03-01-01-01-01-02-13.wav, 03,01,01,01,01,02,13, -1.0267601e-06, 0.0035826508, 2.3301185e-08, 9.136679e-06, 4639.107, 22059.516, 0.9999935, 0.023529027
03-01-02-01-01-01-13.wav, 03,01,02,01,01,01,13, 1.3788515e-06, 0.0026998566, 1.7027837e-08, 6.780351e-06, 3190.8462, 12991.969, 0.9999937, 0.027161555
03-01-02-02-02-01-13.wav, 03,01,02,02,02,01,13, -6.973922e-07, 0.0037374464, 2.5928658e-08, 9.844119e-06, 16484.926, 51203.69, 0.9999931, 0.024540236
03-01-03-01-02-02-13.wav, 03,01,03,01,02,02,13, 6.867517e-08, 0.0075560333, 4.914349e-08, 1.9269826e-05, 42444.125, 89200.836, 0.9999935, 0.021843525
03-01-03-02-01-02-13.wav, 03,01,03,02,01,02,13, -6.786546e-06, 0.019152923, 1.1072788e-07, 4.6051617e-05, 86088.51, 266460.6, 0.9999942, 0.016375724
03-01-08-01-02-01-13.wav, 03,01,08,01,02,01,13, -1.153802e-06, 0.0054021543, 3.588254e-08, 1.3922703e-05, 9039.902, 19524.861, 0.9999934, 0.018953536
03-01-08-02-01-01-13.wav, 03,01,08,02,01,01,13, -7.98114e-06, 0.009590223, 5.987894e-08, 2.3963474e-05, 34230.68, 109686.49, 0.99999374, 0.022564186
03-01-04-02-01-02-13.wav, 03,01,04,02,01,02,13, 1.5705511e-07, 0.0040824744, 2.574759e-08, 1.0252489e-05, 11253.168, 54808.727, 0.9999937, 0.025594085
03-01-07-02-01-01-13.wav, 03,01,07,02,01,01,13, -1.1707282e-06, 0.0062101022, 3.801412e-08, 1.5364572e-05, 5434.646, 17056.178, 0.99999386, 0.02399015
03-01-07-01-02-01-13.wav, 03,01,07,01,02,01,13, -3.676723e-07, 0.0032910919, 2.0968038e-08, 8.307048e-06, 8716.537, 26051.11, 0.9999936, 0.026313137
03-01-04-01-02-02-13.wav, 03,01,04,01,02,02,13, -1.2943775e-06, 0.0034983759, 2.1626427e-08, 8.698046e-06, 14703.465, 40546.703, 0.9999938, 0.02250534
03-01-06-02-02-02-13.wav, 03,01,06,02,02,02,13, -2.5524932e-07, 0.0065500187, 4.2600533e-08, 1.6704244e-05, 21667.637, 45186.32, 0.9999935, 0.025491549
03-01-05-02-02-01-13.wav, 03,01,05,02,02,01,13, 2.1324784e-05, 0.06799568, 3.967755e-07, 0.0001642526, 2573450.5, 7788485.5, 0.99999416, 0.019555539
03-01-05-01-01-01-13.wav, 03,01,05,01,01,01,13, 4.3862138e-07, 0.009022236, 5.4691764e-08, 2.2213475e-05, 23662.674, 101880.516, 0.9999939, 0.020914072
03-01-06-01-01-02-13.wav, 03,01,06,01,01,02,13, -8.059824e-06, 0.003710072, 2.4384288e-08, 9.5114665e-06, 5268.707, 24732.84, 0.99999344, 0.02960147
03-01-08-01-01-01-14.wav, 03,01,08,01,01,01,14, 2.3739292e-07, 0.0035609652, 2.039793e-08, 8.522674e-06, 4794.072, 13325.89, 0.9999943, 0.0042042388
03-01-08-02-02-01-14.wav, 03,01,08,02,02,01,14, 5.364411e-07, 0.008339246, 4.690803e-08, 1.977812e-05, 25762.545, 39021.348, 0.9999944, 0.0037945313
03-01-04-02-02-02-14.wav, 03,01,04,02,02,02,14, -1.185604e-07, 0.010811885, 5.7697665e-08, 2.4976292e-05, 15981.399, 50089.055, 0.99999464, 0.0034096686
03-01-07-02-02-01-14.wav, 03,01,07,02,02,01,14, 1.4221536e-07, 0.006877987, 3.904026e-08, 1.6386448e-05, 5815.9263, 9656.904, 0.99999434, 0.0037495992
03-01-07-01-01-01-14.wav, 03,01,07,01,01,01,14, -1.5344787e-07, 0.0071197757, 3.933978e-08, 1.6735783e-05, 34966.664, 137779.97, 0.99999446, 0.0037105249
03-01-04-01-01-02-14.wav, 03,01,04,01,01,02,14, 1.8842694e-07, 0.0037159636, 2.1482851e-08, 8.934697e-06, 9149.329, 33604.496, 0.9999942, 0.0048369262
03-01-06-02-01-02-14.wav, 03,01,06,02,01,02,14, 6.407527e-08, 0.057079487, 3.494046e-07, 0.00014122257, 692573.25, 1895602.4, 0.99999386, 0.007700513
03-01-05-02-01-01-14.wav, 03,01,05,02,01,01,14, -6.7513656e-06, 0.08773016, 4.2794227e-07, 0.00019376099, 981219.3, 2128089.8, 0.9999951, 0.0048975255
03-01-05-01-02-01-14.wav, 03,01,05,01,02,01,14, -4.1851745e-08, 0.014671277, 8.178911e-08, 3.4640172e-05, 115037.72, 539636.9, 0.9999944, 0.00431677
03-01-06-01-02-02-14.wav, 03,01,06,01,02,02,14, -1.4677627e-07, 0.005302487, 3.277963e-08, 1.31837705e-05, 13909.2, 34793.598, 0.9999938, 0.004921454
03-01-01-01-02-02-14.wav, 03,01,01,01,02,02,14, 2.74954e-07, 0.0027383063, 1.5978882e-08, 6.6147554e-06, 4982.4424, 18029.89, 0.99999416, 0.0064709336
03-01-02-01-02-01-14.wav, 03,01,02,01,02,01,14, -4.1209677e-07, 0.0030410462, 1.8615092e-08, 7.5238827e-06, 5635.1265, 15413.731, 0.99999386, 0.0030190418
03-01-02-02-01-01-14.wav, 03,01,02,02,01,01,14, 7.102727e-07, 0.0011809404, 6.3569727e-09, 2.740025e-06, 2429.1768, 8201.467, 0.99999464, 0.0023549448
03-01-03-01-01-02-14.wav, 03,01,03,01,01,02,14, 1.0116171e-07, 0.01642533, 9.323229e-08, 3.9132578e-05, 78430.625, 252039.25, 0.99999434, 0.0055822725
03-01-03-02-02-02-14.wav, 03,01,03,02,02,02,14, 1.4120711e-07, 0.041833643, 2.3321459e-07, 9.877347e-05, 795167.25, 1872350.1, 0.9999944, 0.0029177929
03-01-02-01-01-02-14.wav, 03,01,02,01,01,02,14, -1.2333752e-06, 0.0015906326, 9.2821475e-09, 3.842518e-06, 1621.9143, 8699.252, 0.99999416, 0.0029837005
03-01-01-01-01-01-14.wav, 03,01,01,01,01,01,14, 5.4341905e-07, 0.002032857, 1.2204954e-08, 4.981132e-06, 4914.421, 21766.812, 0.999994, 0.0056001474
03-01-02-02-02-02-14.wav, 03,01,02,02,02,02,14, -4.006485e-07, 0.0023363908, 1.2909979e-08, 5.49213e-06, 2794.6611, 16267.2705, 0.99999446, 0.002743138
03-01-03-01-02-01-14.wav, 03,01,03,01,02,01,14, -8.0140794e-08, 0.01109175, 6.7896316e-08, 2.7442376e-05, 45758.156, 126240.05, 0.99999386, 0.0030008582
03-01-03-02-01-01-14.wav, 03,01,03,02,01,01,14, 3.6136132e-07, 0.040611967, 2.2440041e-07, 9.546358e-05, 1033497.06, 3910286.2, 0.99999446, 0.005070848
03-01-08-01-02-02-14.wav, 03,01,08,01,02,02,14, 2.0478754e-07, 0.005548719, 3.4994656e-08, 1.39345975e-05, 7665.9575, 16883.094, 0.9999937, 0.003293924
03-01-08-02-01-02-14.wav, 03,01,08,02,01,02,14, 3.3267932e-07, 0.011964897, 6.7302175e-08, 2.8377024e-05, 52708.133, 153957.45, 0.9999944, 0.0035500391
03-01-07-02-01-02-14.wav, 03,01,07,02,01,02,14, -8.890944e-07, 0.006826621, 3.805693e-08, 1.6118267e-05, 8664.678, 16434.883, 0.9999944, 0.0040443796
03-01-04-02-01-01-14.wav, 03,01,04,02,01,01,14, -7.160219e-07, 0.005599524, 3.0139493e-08, 1.2990926e-05, 24192.498, 194068.84, 0.99999464, 0.0049144216
03-01-04-01-02-01-14.wav, 03,01,04,01,02,01,14, -6.547307e-07, 0.0030589665, 1.7684558e-08, 7.35499e-06, 2430.318, 7377.996, 0.9999942, 0.0074796095
03-01-07-01-02-02-14.wav, 03,01,07,01,02,02,14, 3.6388866e-07, 0.012017023, 6.639911e-08, 2.824734e-05, 64022.043, 115439.89, 0.99999446, 0.004037351
03-01-05-02-02-02-14.wav, 03,01,05,02,02,02,14, -5.3987353e-08, 0.06078836, 2.8753573e-07, 0.00013220735, 2051094.5, 7275405.0, 0.9999953, 0.0048762043
03-01-06-02-02-01-14.wav, 03,01,06,02,02,01,14, 1.4354339e-07, 0.029562952, 1.7579478e-07, 7.2090224e-05, 145976.34, 532525.9, 0.99999404, 0.0030788823
03-01-06-01-01-01-14.wav, 03,01,06,01,01,01,14, -4.0693627e-07, 0.0024720076, 1.5282232e-08, 6.146422e-06, 3329.0073, 11833.18, 0.9999938, 0.005082851
03-01-05-01-01-02-14.wav, 03,01,05,01,01,02,14, 3.2804448e-07, 0.011813124, 6.6448536e-08, 2.80171e-05, 32970.805, 109327.31, 0.9999944, 0.0073332014
03-01-03-02-02-01-14.wav, 03,01,03,02,02,01,14, -9.0467125e-08, 0.047824904, 2.5965878e-07, 0.00011143658, 1602905.9, 4006134.2, 0.9999946, 0.010295168
03-01-03-01-01-01-14.wav, 03,01,03,01,01,01,14, -3.3199268e-07, 0.017021082, 9.574333e-08, 4.0368843e-05, 82349.4, 375225.16, 0.9999944, 0.012218452
03-01-02-02-01-02-14.wav, 03,01,02,02,01,02,14, -6.88566e-07, 0.0013459264, 7.182988e-09, 3.1093793e-06, 1393.6342, 15423.338, 0.99999464, 0.0028185367
03-01-02-01-02-02-14.wav, 03,01,02,01,02,02,14, -1.1866374e-06, 0.0032701194, 1.9445432e-08, 7.974216e-06, 10376.82, 72313.82, 0.99999404, 0.004215711
03-01-01-01-02-01-14.wav, 03,01,01,01,02,01,14, 3.0285446e-07, 0.0026517033, 1.5919893e-08, 6.4973055e-06, 4841.2456, 19751.047, 0.999994, 0.007696784
03-01-08-02-02-02-14.wav, 03,01,08,02,02,02,14, -4.440368e-08, 0.0077319485, 4.310385e-08, 1.825579e-05, 6966.3765, 9572.841, 0.9999944, 0.004932839
03-01-08-01-01-02-14.wav, 03,01,08,01,01,02,14, -3.9657965e-07, 0.0040664505, 2.3728822e-08, 9.823016e-06, 6753.027, 19651.414, 0.99999416, 0.0043899585
03-01-06-01-02-01-14.wav, 03,01,06,01,02,01,14, -1.1025131e-06, 0.0038961414, 2.4085622e-08, 9.687122e-06, 3683.0857, 9691.867, 0.9999938, 0.0050204177
03-01-05-01-02-02-14.wav, 03,01,05,01,02,02,14, 2.0292069e-07, 0.014770753, 7.882428e-08, 3.412163e-05, 51586.117, 112113.27, 0.99999464, 0.0038046371
03-01-05-02-01-02-14.wav, 03,01,05,02,01,02,14, 4.490168e-07, 0.06108968, 2.9116862e-07, 0.00013336922, 1910311.4, 7632268.0, 0.99999523, 0.004330737
03-01-06-02-01-01-14.wav, 03,01,06,02,01,01,14, 3.622242e-07, 0.059135243, 3.655731e-07, 0.0001470313, 1342275.6, 3240876.5, 0.9999938, 0.0030033635
03-01-04-01-01-01-14.wav, 03,01,04,01,01,01,14, -1.2861756e-07, 0.0026319204, 1.4672549e-08, 6.214271e-06, 5109.395, 20543.652, 0.9999944, 0.008808203
03-01-07-01-01-02-14.wav, 03,01,07,01,01,02,14, -7.062393e-07, 0.0057905084, 3.3169236e-08, 1.38587475e-05, 7953.0664, 29986.484, 0.9999943, 0.004322107
03-01-07-02-02-02-14.wav, 03,01,07,02,02,02,14, -2.737827e-07, 0.013336067, 7.30413e-08, 3.121018e-05, 67354.984, 259796.53, 0.9999945, 0.0028464415
03-01-04-02-02-01-14.wav, 03,01,04,02,02,01,14, -1.3095591e-07, 0.007664507, 4.350468e-08, 1.8260309e-05, 15090.344, 44702.715, 0.99999434, 0.0054944316
03-01-08-02-01-01-14.wav, 03,01,08,02,01,01,14, 1.0146906e-06, 0.0055589685, 2.9166854e-08, 1.2733228e-05, 15410.012, 45421.227, 0.99999475, 0.0046830215
03-01-08-01-02-01-14.wav, 03,01,08,01,02,01,14, 6.530096e-08, 0.0048570246, 3.158955e-08, 1.23866885e-05, 12035.897, 21115.232, 0.9999935, 0.0041544363
03-01-05-01-01-01-14.wav, 03,01,05,01,01,01,14, -2.5264882e-07, 0.010642116, 6.152482e-08, 2.5588039e-05, 75841.63, 217892.53, 0.9999942, 0.0055930903
03-01-06-01-01-02-14.wav, 03,01,06,01,01,02,14, 4.7369017e-08, 0.0030105435, 1.75674e-08, 7.272352e-06, 5060.9165, 16255.609, 0.99999416, 0.0066635115
03-01-06-02-02-02-14.wav, 03,01,06,02,02,02,14, -2.6254872e-07, 0.03461486, 2.0781513e-07, 8.4814295e-05, 334574.34, 793158.25, 0.999994, 0.0027983575
03-01-05-02-02-01-14.wav, 03,01,05,02,02,01,14, 2.5761592e-08, 0.08533734, 4.2626118e-07, 0.00019072462, 2032453.5, 5065452.0, 0.999995, 0.0042409566
03-01-07-01-02-01-14.wav, 03,01,07,01,02,01,14, -4.321278e-08, 0.005513564, 3.0736608e-08, 1.3017887e-05, 18417.832, 47564.402, 0.9999944, 0.004961289
03-01-04-01-02-02-14.wav, 03,01,04,01,02,02,14, -6.2376154e-07, 0.0041699754, 2.456241e-08, 1.0120459e-05, 14384.113, 39346.45, 0.9999941, 0.011613151
03-01-04-02-01-02-14.wav, 03,01,04,02,01,02,14, -1.3182202e-07, 0.0035177555, 1.9967318e-08, 8.380924e-06, 3504.8271, 13120.571, 0.99999434, 0.0052627767
03-01-07-02-01-01-14.wav, 03,01,07,02,01,01,14, -6.619021e-07, 0.014785023, 7.823265e-08, 3.4009798e-05, 107820.664, 792852.56, 0.9999947, 0.0031289526
03-01-03-02-01-02-14.wav, 03,01,03,02,01,02,14, 4.117123e-08, 0.033348337, 1.8591005e-07, 7.873856e-05, 566557.9, 2752237.8, 0.9999944, 0.0053335777
03-01-03-01-02-02-14.wav, 03,01,03,01,02,02,14, 2.6951093e-07, 0.011622734, 6.977833e-08, 2.8478193e-05, 83170.57, 207755.52, 0.999994, 0.0027497658
03-01-02-02-02-01-14.wav, 03,01,02,02,02,01,14, -1.0122678e-07, 0.0017018663, 9.488022e-09, 4.018466e-06, 2862.7163, 13871.301, 0.9999944, 0.0038305938
03-01-01-01-01-02-14.wav, 03,01,01,01,01,02,14, 5.081817e-07, 0.0018634425, 1.1635339e-08, 4.6564473e-06, 4127.769, 12720.641, 0.99999374, 0.007957369
03-01-02-01-01-01-14.wav, 03,01,02,01,01,01,14, -3.1541924e-07, 0.002954156, 1.6468586e-08, 6.974947e-06, 11981.523, 68182.95, 0.9999944, 0.0024668598
03-01-08-02-02-01-15.wav, 03,01,08,02,02,01,15, -1.8187011e-06, 0.010359386, 6.7377464e-08, 2.6419613e-05, 65682.945, 125171.81, 0.9999935, 0.03163361
03-01-08-01-01-01-15.wav, 03,01,08,01,01,01,15, 5.6238176e-05, 0.010138824, 5.8077767e-08, 2.4266083e-05, 27138.766, 93311.38, 0.9999943, 0.028843354
03-01-06-01-02-02-15.wav, 03,01,06,01,02,02,15, 0.00010813379, 0.009872784, 6.226966e-08, 2.479529e-05, 42992.773, 159011.77, 0.9999937, 0.0211801
03-01-05-01-02-01-15.wav, 03,01,05,01,02,01,15, -3.633861e-05, 0.017479386, 9.83218e-08, 4.145602e-05, 118850.18, 295932.2, 0.9999944, 0.030326063
03-01-05-02-01-01-15.wav, 03,01,05,02,01,01,15, 0.00016895974, 0.037109356, 2.185884e-07, 9.006505e-05, 160781.55, 488673.0, 0.9999941, 0.012912025
03-01-06-02-01-02-15.wav, 03,01,06,02,01,02,15, 0.00017414846, 0.03696404, 2.219201e-07, 9.0571135e-05, 138479.2, 547741.0, 0.999994, 0.033147607
03-01-04-01-01-02-15.wav, 03,01,04,01,01,02,15, 5.9363365e-06, 0.006004454, 3.7868706e-08, 1.5079022e-05, 9903.572, 47625.055, 0.9999937, 0.03707241
03-01-07-01-01-01-15.wav, 03,01,07,01,01,01,15, 8.8600485e-05, 0.008186356, 4.5639624e-08, 1.9329767e-05, 16934.008, 56419.906, 0.9999944, 0.022600394
03-01-07-02-02-01-15.wav, 03,01,07,02,02,01,15, -0.00014360347, 0.014652257, 9.241246e-08, 3.6798036e-05, 120166.83, 452322.78, 0.9999937, 0.029302541
03-01-04-02-02-02-15.wav, 03,01,04,02,02,02,15, -0.00023052449, 0.009663634, 5.8596225e-08, 2.3799303e-05, 38613.562, 87295.51, 0.9999939, 0.03203713
03-01-03-02-02-02-15.wav, 03,01,03,02,02,02,15, -1.5960405e-06, 0.016531412, 1.021962e-07, 4.1102823e-05, 159695.9, 488597.38, 0.9999938, 0.026664278
03-01-03-01-01-02-15.wav, 03,01,03,01,01,02,15, -5.5234987e-06, 0.011025527, 6.884064e-08, 2.7549935e-05, 21605.994, 71082.56, 0.99999374, 0.03158265
03-01-02-02-01-01-15.wav, 03,01,02,02,01,01,15, 7.785121e-06, 0.0052888873, 3.0020555e-08, 1.260059e-05, 13573.253, 64898.39, 0.99999434, 0.031052249
03-01-02-01-02-01-15.wav, 03,01,02,01,02,01,15, 3.9074217e-05, 0.005046658, 2.8134245e-08, 1.19157085e-05, 15841.418, 58840.926, 0.9999944, 0.03124329
03-01-01-01-02-02-15.wav, 03,01,01,01,02,02,15, 2.0576942e-06, 0.0075980043, 4.6510305e-08, 1.8798566e-05, 62169.43, 140080.8, 0.99999386, 0.029883666
03-01-03-02-01-01-15.wav, 03,01,03,02,01,01,15, -7.705835e-06, 0.022278536, 1.3000218e-07, 5.3816817e-05, 70150.62, 256083.03, 0.99999416, 0.04002255
03-01-03-01-02-01-15.wav, 03,01,03,01,02,01,15, -4.4640724e-06, 0.008544035, 5.3347286e-08, 2.1349515e-05, 43130.69, 127491.31, 0.99999374, 0.026851805
03-01-02-02-02-02-15.wav, 03,01,02,02,02,02,15, 4.1579784e-05, 0.004617897, 2.6698409e-08, 1.110381e-05, 10401.075, 33740.438, 0.9999942, 0.028351847
03-01-01-01-01-01-15.wav, 03,01,01,01,01,01,15, 4.5696565e-06, 0.007650655, 4.7295984e-08, 1.902222e-05, 26729.178, 100014.914, 0.9999938, 0.0265223
03-01-02-01-01-02-15.wav, 03,01,02,01,01,02,15, 2.5470285e-05, 0.0049726497, 2.9017256e-08, 1.2012233e-05, 11983.962, 48601.867, 0.99999416, 0.02756246
03-01-08-02-01-02-15.wav, 03,01,08,02,01,02,15, 1.1006946e-05, 0.014544161, 9.172806e-08, 3.6525395e-05, 27961.668, 84213.4, 0.9999937, 0.038921457
03-01-08-01-02-02-15.wav, 03,01,08,01,02,02,15, 3.0713403e-07, 0.009776759, 6.043937e-08, 2.4308427e-05, 68440.83, 147298.9, 0.9999938, 0.027479403
03-01-05-01-01-02-15.wav, 03,01,05,01,01,02,15, 0.00042087768, 0.024498984, 1.4165556e-07, 5.8914415e-05, 115637.68, 369859.06, 0.9999942, 0.028312217
03-01-06-01-01-01-15.wav, 03,01,06,01,01,01,15, -4.2962656e-05, 0.009254575, 5.8367636e-08, 2.3241535e-05, 9695.97, 35187.562, 0.9999937, 0.0374692
03-01-06-02-02-01-15.wav, 03,01,06,02,02,01,15, 1.2506357e-05, 0.019222174, 1.1883052e-07, 4.779292e-05, 273830.97, 894673.25, 0.9999938, 0.030268043
03-01-05-02-02-02-15.wav, 03,01,05,02,02,02,15, 2.096832e-05, 0.05428734, 3.1384897e-07, 0.00013052949, 3585536.2, 7830214.5, 0.9999942, 0.021917108
03-01-07-01-02-02-15.wav, 03,01,07,01,02,02,15, -2.1888723e-05, 0.012489989, 6.3921654e-08, 2.8255541e-05, 74498.13, 219549.31, 0.9999949, 0.024883883
03-01-04-01-02-01-15.wav, 03,01,04,01,02,01,15, -1.3544763e-05, 0.0080078505, 5.0504468e-08, 2.0110547e-05, 48091.723, 106404.67, 0.9999937, 0.03447732
03-01-04-02-01-01-15.wav, 03,01,04,02,01,01,15, -0.00035732024, 0.015824806, 1.008487e-07, 3.9953782e-05, 10428.25, 23327.9, 0.9999936, 0.033439156
03-01-07-02-01-02-15.wav, 03,01,07,02,01,02,15, 8.587717e-05, 0.009608636, 5.9402e-08, 2.3891202e-05, 24095.96, 75608.11, 0.9999938, 0.037162855
03-01-01-01-02-01-15.wav, 03,01,01,01,02,01,15, -7.773506e-07, 0.007385743, 4.4772214e-08, 1.818452e-05, 46927.785, 113194.89, 0.9999939, 0.03162682
03-01-02-01-02-02-15.wav, 03,01,02,01,02,02,15, 2.720691e-06, 0.0053936355, 3.1473412e-08, 1.3029005e-05, 21682.248, 59283.32, 0.99999416, 0.028426105
03-01-02-02-01-02-15.wav, 03,01,02,02,01,02,15, -8.923964e-06, 0.005435868, 2.9771757e-08, 1.2721356e-05, 22416.318, 94971.805, 0.9999945, 0.03081768
03-01-03-01-01-01-15.wav, 03,01,03,01,01,01,15, -3.6459392e-06, 0.009322169, 5.706435e-08, 2.3064307e-05, 24300.893, 77455.086, 0.99999386, 0.027879735
03-01-03-02-02-01-15.wav, 03,01,03,02,02,01,15, -2.6383927e-05, 0.02130626, 1.1669427e-07, 4.9862872e-05, 233446.72, 557225.75, 0.9999945, 0.027188733
03-01-08-01-01-02-15.wav, 03,01,08,01,01,02,15, 5.179839e-08, 0.011630998, 7.0506154e-08, 2.863661e-05, 22519.287, 66153.055, 0.9999939, 0.03026995
03-01-08-02-02-02-15.wav, 03,01,08,02,02,02,15, 6.570788e-05, 0.01403033, 8.760299e-08, 3.5058605e-05, 136766.28, 619213.2, 0.99999374, 0.024495255
03-01-04-02-02-01-15.wav, 03,01,04,02,02,01,15, 4.715781e-06, 0.010457653, 6.159951e-08, 2.5380867e-05, 15006.235, 54424.848, 0.9999941, 0.024792619
03-01-07-02-02-02-15.wav, 03,01,07,02,02,02,15, -3.6006884e-05, 0.013646938, 8.1930985e-08, 3.3438082e-05, 110561.46, 385465.1, 0.999994, 0.026290622
03-01-07-01-01-02-15.wav, 03,01,07,01,01,02,15, -1.5296024e-06, 0.0066607697, 3.8154305e-08, 1.5941607e-05, 6783.3496, 36172.36, 0.9999943, 0.022122947
03-01-04-01-01-01-15.wav, 03,01,04,01,01,01,15, 2.8085326e-05, 0.008748717, 5.202416e-08, 2.1334155e-05, 14480.293, 49743.133, 0.99999404, 0.027969804
03-01-06-02-01-01-15.wav, 03,01,06,02,01,01,15, -0.00094355753, 0.026629243, 1.6637098e-07, 6.6581444e-05, 77484.1, 261239.98, 0.99999374, 0.035809483
03-01-05-02-01-02-15.wav, 03,01,05,02,01,02,15, 2.4885658e-05, 0.044441342, 2.4774994e-07, 0.00010492992, 142636.53, 318810.72, 0.9999944, 0.023265606
03-01-05-01-02-02-15.wav, 03,01,05,01,02,02,15, -5.113227e-06, 0.029858176, 1.7587449e-07, 7.246563e-05, 326454.1, 644061.4, 0.9999941, 0.026795052
03-01-06-01-02-01-15.wav, 03,01,06,01,02,01,15, 1.5177419e-05, 0.010360582, 6.6009115e-08, 2.6151276e-05, 35349.395, 115208.07, 0.9999936, 0.0318348
03-01-08-01-02-01-15.wav, 03,01,08,01,02,01,15, -8.9658624e-07, 0.009018891, 5.0731767e-08, 2.1390344e-05, 20380.25, 60738.453, 0.9999944, 0.025381593
03-01-08-02-01-01-15.wav, 03,01,08,02,01,01,15, 1.9372392e-05, 0.024751116, 1.5301072e-07, 6.1539984e-05, 169286.94, 939081.75, 0.9999938, 0.03729935
03-01-07-02-01-01-15.wav, 03,01,07,02,01,01,15, -6.683493e-05, 0.014437102, 8.121002e-08, 3.4240977e-05, 75448.01, 280303.53, 0.9999944, 0.030883828
03-01-04-02-01-02-15.wav, 03,01,04,02,01,02,15, -0.00020097257, 0.014592983, 8.9337895e-08, 3.610865e-05, 6059.9497, 24578.79, 0.99999386, 0.034882013
03-01-04-01-02-02-15.wav, 03,01,04,01,02,02,15, 4.1655784e-07, 0.006623732, 4.0947196e-08, 1.6468715e-05, 17567.188, 51741.684, 0.9999938, 0.027551778
03-01-07-01-02-01-15.wav, 03,01,07,01,02,01,15, -4.00732e-06, 0.008106676, 4.6014677e-08, 1.9313835e-05, 37062.36, 194987.67, 0.99999434, 0.024139281
03-01-05-02-02-01-15.wav, 03,01,05,02,02,01,15, -3.036606e-05, 0.028084587, 1.6861159e-07, 6.88146e-05, 710578.2, 1538017.4, 0.999994, 0.029363718
03-01-06-02-02-02-15.wav, 03,01,06,02,02,02,15, 0.000117090574, 0.03213812, 1.9110907e-07, 7.837033e-05, 147299.73, 502798.22, 0.99999404, 0.02590874
03-01-06-01-01-02-15.wav, 03,01,06,01,01,02,15, 2.4795688e-06, 0.011060585, 6.9756744e-08, 2.7776678e-05, 43749.383, 174011.89, 0.9999937, 0.03723514
03-01-05-01-01-01-15.wav, 03,01,05,01,01,01,15, 0.00012232011, 0.016896209, 9.6787424e-08, 4.0439772e-05, 97191.54, 533314.7, 0.9999943, 0.028794108
03-01-02-01-01-01-15.wav, 03,01,02,01,01,01,15, 2.0829959e-05, 0.0045533595, 2.6570323e-08, 1.0999312e-05, 11546.174, 57283.86, 0.99999416, 0.030655371
